waktu,username,text
2022-03-10 14:16:03+00:00,nda ??,"b'@pastiiajaa OKEEE, GUE MO SIAPIN MENTAL DULU \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'"
2022-03-10 13:55:57+00:00,eliana,b'@pasutrisoloER Ngerih.. siap mental'
2022-03-10 00:10:05+00:00,Dibalik Tangan Tuhan,b'@patbe14s Mental berbicara wkwk'
2022-03-10 09:04:51+00:00,â€”,b'@patbingzu nnti nangis kna mental'
2022-03-09 09:53:19+00:00,Aditya M. Saptadjaja,b'@PaterStellae @2denmad Siapin mental untuk jadi tim semenjana cem arsenal weh fran mun pemilikna orang amrik mah haha'
2022-03-10 04:10:17+00:00,fzmul,b'@Paulomaskdybala @milanistipma @SerieA_Lawas Emang seluruh squad juve dari dulu sampe sekarang ada mental CL?'
2022-03-10 09:28:44+00:00,Dede Ramdhanâ„¢,"b'@Paulomaskdybala @milanistipma @SerieA_Lawas ngomong milan teu boga mental CL ti klub manehna anu kakara 2x, 2 stengah dekade an7 heubeul \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-03-08 13:52:41+00:00,???-??????,b'@pawcutiee betul \xf0\x9f\x98\x8d ngapain semangat kita kan mental yupi'
2022-03-09 01:24:41+00:00,?â€¢?â€¢?,b'@paypamuntjak @sbyfess mental pengemis iku kek apa'
2022-03-08 16:21:52+00:00,syfa,b'@pcarnamjoon GUE SKRG LG KAYA GNI ANSIJAIANSJN MENTAL GUE UDH GKK SEHAT'
2022-03-10 00:54:01+00:00,narugyu ?,b'@pcinku Harus kuat mental seperti baja\xf0\x9f\x92\xaa'
2022-03-10 15:19:36+00:00,thaa || GLITCH MODE,b'@pcrtwhy BENERAN MAU NYIAPIN MENTAL DARI SEKARANG AAAAAAAAAA MW TERIAK NGEBAYANGINNYA'
2022-03-10 15:31:57+00:00,thaa || GLITCH MODE,b'@pcrtwhy OK MARI SIAPIN MENTAL HUH HAAH HUUHHH HAAAHHHH'
2022-03-10 11:57:18+00:00,???,b'@peacechascr pokoknya siapin tisu dan mental \xf0\x9f\xa4\xa7'
2022-03-10 15:15:50+00:00,ber,b'@peachlife003 *menyiapkan mental*'
2022-03-08 16:03:34+00:00,Say 0.0,b'@peachyginger14 look 3/10 siap deh kang jisoo.  kebalik kali ama mental health kwkw'
2022-03-09 03:50:37+00:00,Aris Prayogo,b'@PebbyMbot @KakekHalal @erickthohir Mental serta tanggung jawabnya oknum2 pegawai BUMN itu masih banyak yg  rendah\xe2\x80\xa6 https://t.co/5z3ePjtgfA'
2022-03-08 17:02:26+00:00,?????? ?? ??,b'@pegabdijenie @RoediDeh Keknya kena mental doi bang \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-09 15:37:30+00:00,Hendra Utama Cahyo,b'@PegaSU55 @masreyhaan @MochammadHattaA @hiihil14 @idextratime Kita berbicara mental n kualitas pemain. Kalau ngande\xe2\x80\xa6 https://t.co/9RudZu4q5z'
2022-03-10 15:50:35+00:00,Muhammad Aditya Putra,b'@pejuangdolars @Persija_Jkt Masalah pemain ama Angelo itu bukan soal taktik tapi udah soal mental. Nahan atau nggak\xe2\x80\xa6 https://t.co/y45Pdye0Gy'
2022-03-09 22:28:11+00:00,Syaqy,"b'@pelenolep Bisa bawa spurs sampe final ucl, tapi psg dengan squad bagus cuma sampe 16 besar (mental spurs &gt;)'"
2022-03-10 07:04:17+00:00,????,"b'@pelitajaya1987 iyakaan,,, okelah latihan tiap hari.  tapi, tanding 3x berturut. selain stamina, mental, emosi juga\xe2\x80\xa6 https://t.co/i4TPimM0RR'"
2022-03-10 01:14:37+00:00,Vey's,b'@pelukchaewon u aj gwe blm punya mental war'
2022-03-09 01:21:07+00:00,Pratama,b'@PembasmiKecebo1 @jokowi Mental sosmed banyak cakap'
2022-03-08 16:13:26+00:00,Dinasaurus ????,"b'@pendengar_y Yes, modelan mokondo gitu juga banyak sih. Makanya geli sama orang tang mental benalu gitu \xf0\x9f\xa4\xae'"
2022-03-10 11:59:48+00:00,JakaPurwadi,"b'@Pendukung_Waras Yah penakut, mental ciut nyali ketaker. Si miskin takut ternyata, padahal menang kalah diongkosin \xf0\x9f\xa4\xa3'"
2022-03-10 06:17:56+00:00,ToMmoY kly,"b'@pengarang_sajak Namanya mental kacung \xf0\x9f\x98\x82, lagunya aja pejuang, pejuang agama lah, pejuang ham lah. Aslinya cuma men\xe2\x80\xa6 https://t.co/SvXAweLMBs'"
2022-03-10 12:45:13+00:00,Paul,b'@pengarang_sajak Semoga punya mental berani menolak cv siluman!!!'
2022-03-10 09:23:01+00:00,L,"b'@perfectdae Sama bangett, nih brsan gw ditelp citi juga. Tiap pagi rutin nelp tp kan gw pake do not disturb mode jadi lgs mental'"
2022-03-09 14:34:48+00:00,sashimii,"b'@perfectrdvlvt @NetflixID dia gakena mental illness apa ya jirrr, pas di set up beda banget sama aslinya \xf0\x9f\x98\xad btw maka\xe2\x80\xa6 https://t.co/kW9vPz9rTs'"
2022-03-09 05:49:39+00:00,KamuKadalYahh?,"b'@perih_atin @GalaksiAldeba13 @Unitedtalkz Itu karena mental kaptennya mental tempe. Klo garang, tentu bisa ngasih p\xe2\x80\xa6 https://t.co/EglYILkWVE'"
2022-03-10 10:15:25+00:00,???????? ????,b'@PeriyarOdaPeran @iam_DrAjju @BullBengaluru Dei mental maharastra la Mumbai dhan da irukku Chennai Tamil nattula irukku'
2022-03-09 14:55:15+00:00,gie ?,b'@permencuklat iya aku mau dengerin diri! tapi nyiapin mental dulu'
2022-03-09 08:39:59+00:00,fourseasons ???????,"b'@peroorep1 Okey sip,, harus siapin mental dulu \xf0\x9f\xa5\xb2\xf0\x9f\x91\x8d'"
2022-03-10 09:41:02+00:00,IDONI NDASE,b'@persebayaupdate Kok tambah nemen MENTAL mu rekan rekan?'
2022-03-09 15:55:46+00:00,meylienpass,b'@persib BOW kunaon.....???lempeng kitu....??? Beunang mental....???ulah baper ahh yuk bisaa yuu'
2022-03-09 14:45:15+00:00,egiansyah,b'@persib GOBLOK MAENNYA TERLLAU NYANTAI. BEGO LU EMG MENTAL ANJING'
2022-03-09 14:56:14+00:00,egiansyah,b'@persib Goblok. Kembali ke stelan pabrik. Emg mental lo mental anjing'
2022-03-09 10:47:56+00:00,ucing,"b'@persib Jangan lengah atas 2 kemenangan kemarin. Hari ini pertandingan berbeda. Butuh semangat, tekad dan mental se\xe2\x80\xa6 https://t.co/FnzKUVWXH2'"
2022-03-09 15:21:27+00:00,DAMU,b'@persib MANEH ASLI BOGA MENTAL JUARA KIEU CARANA MAH'
2022-03-09 15:44:24+00:00,jamalalias,"b'@persib Persib geus boga mental juara, arema no drama \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #TU7UHLAGAFINAL'"
2022-03-09 15:34:07+00:00,RRN,b'@persib Pertandingan yg sangat keren Sib. mental bertanding yg selalu ingin menang seperti ini yg sangat dinantikan\xe2\x80\xa6 https://t.co/55W4uy8DgI'
2022-03-09 13:18:46+00:00,ujcakep,"b'@persib Wajib menang, klo kalah siapkan mental anda'"
2022-03-10 09:45:58+00:00,iqbaldehans,b'@Persija_Jkt Cari pelatih yang bisa revolusi mental pemain. Sama hal nya barca di era koeman yang terseok-seok di l\xe2\x80\xa6 https://t.co/LGLQCMncbx'
2022-03-10 15:28:28+00:00,PTRSJR,"b'@Persija_Jkt HARUS DI AKUI,MUSIM INI LO SEMUA PAYAH,LEMAH GAADA MENTAL MACAN SAMA SKALI.LO SEMUA PECUNDANG. BERBENAH UNTUK MUSIM DEPAN !!!!'"
2022-03-10 15:41:17+00:00,Lyon,b'@Persija_Jkt Kota para pemenang? Mental menang aja gaada'
2022-03-10 08:50:00+00:00,Dicky Reza,"b'@Persija_Jkt Lu bisa kek @realmadrid gak? Mental yang bicara, bukan caption.'"
2022-03-10 13:47:04+00:00,belalang sembah,b'@Persija_Jkt Lu udh kena mental duluan can sedih gw liat maen lu kaya gini'
2022-03-10 15:38:02+00:00,BANDAR LELE%,b'@Persija_Jkt Makaaaaaaaaaan tuh mental jkt \xf0\x9f\x98\x82'
2022-03-10 15:32:52+00:00,dika,b'@Persija_Jkt Mental baja -cuma Persija\xf0\x9f\x8e\xb5'
2022-03-10 15:34:23+00:00,SadBois,b'@Persija_Jkt MENTAL TEMPE SANGAT MENGECEWAKAN'
2022-03-10 15:27:34+00:00,ArjunTripz,"b'@Persija_Jkt Musim depan gausah deh yak make jargon lebih dari siap, Gue Persija gue champions, Asli ga keliatan bgt mental nya'"
2022-03-10 12:08:27+00:00,Plagueis ?,b'@peterbrian_ @YaminLawut Diblock sama dia pdhl baru dibales 1 tweet \xf0\x9f\xa4\xa3  @YaminLawut mental tempe'
2022-03-09 02:40:58+00:00,?,b'@peterkookk @lostyae000 btw dia je yang pelik jgn layankan sngat your service dah okay sama je mcm seller lain cuma buyer ni je sakit mental'
2022-03-08 17:52:01+00:00,Leo Jericho,b'@PetinggiDPR @txtdrberseragam Kena mental gk tuh ? \xf0\x9f\x98\x82'
2022-03-09 07:00:52+00:00,Achmad Mughofir,b'@PetinggiDPR @txtdrberseragam Kena mental masnya\xf0\x9f\x98\x8c\xf0\x9f\x99\x8c'
2022-03-09 07:09:32+00:00,pls bgt fb min????,b'@PetinggiDPR @txtdrberseragam langsung kena mental ditanyain letting kwkwk'
2022-03-10 10:04:27+00:00,rasyidan a f,b'@pgrdns @begalsepeda_ mental tipis jangan makan soto'
2022-03-10 10:21:34+00:00,Bang,b'@PGumilang666 @mashalwi @Aldi_Tanaka @idextratime @marca Nah bener. UCL itu bicara mental.'
2022-03-10 17:18:29+00:00,Casa â€” ??AUs,"b'@phanyeiu aku kadang bacain reply besoknya, setelah siapin mental wkwkw'"
2022-03-08 21:35:28+00:00,haci,b'@phryicc Yaaa cape mental sama fisik'
2022-03-10 15:07:17+00:00,lekaa,b'@phytagowin SIAPIN MENTAL DARI SKRG\xf0\x9f\x98\xad'
2022-03-09 05:47:06+00:00,"Baca, Tulis, Halu","b'@pickachufe @sanryed Secara usia mental mereka njomplang, yg satu udah dewasa, yg satu masih kayak abg baru ngerti naksir-naksiran \xf0\x9f\x98\x94'"
2022-03-09 22:58:21+00:00,Marvelous Ray,"b'@pickawmania @InfosuporterID udh pasti menang persiraja, mental juaranya luar biasa'"
2022-03-08 17:04:50+00:00,Calon Suami ??,b'@pickmyuname @RoediDeh Kirain ga punya mental'
2022-03-09 16:36:55+00:00,Selene.,b'@PICSxEUNBI @ARSxLTY Latihan mental dulu yuk'
2022-03-10 02:35:34+00:00,?Ra'? minmarch ??,b'@piedystea \xf0\x9f\x98\xad\xf0\x9f\x98\xad aku kalo mainin punya anakku juga gitu sampe copot mental ga tau kemana'
2022-03-10 15:31:41+00:00,ndien,"b'@pienkysss gue juga... capek bgt mlyt terus, tapi ya seneng banget bangetttt TAPI WOI INI AK MENTAL YUPI JGN SERANG AKU BARENGAN \xf0\x9f\x98\xad'"
2022-03-10 09:29:34+00:00,LFC VAN JAVA,b'@Pii_verry32 @PorosHalangID Mudah2n ga kena mental kayak karius \xf0\x9f\x98\x82'
2022-03-09 06:44:25+00:00,?? rae | uts week,"b'@pikachuwaeyo Aku abis dibantai uts fisika dasar kak Shal, kena mental sekali \xf0\x9f\x98\x80\xf0\x9f\x91\x8d'"
2022-03-09 08:17:26+00:00,mamimam,b'@pikiran_rakyat pemerintah sekarang orang2nya pernah ikut Penataran P4 ngak sih?mental nya mental tempe semua geuning...'
2022-03-10 16:38:11+00:00,Superman___santai,b'@Pin_____Cuk @TofaTofa_id Enggeh kang mas prabu \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5  Jangan kasih angin buat laki2 yg punya mental tai kek\xe2\x80\xa6 https://t.co/pPhoY86DAk'
2022-03-10 14:40:43+00:00,In,"b'@pinakkkk @BadmintonTalk Kalo nonton di yutub, gw saranin mending gausa buka komen, demi kebaikan emosi dan mental \xf0\x9f\x99\x8f.'"
2022-03-08 18:03:46+00:00,Bella,"b'@pinotski Bener Om, penghambat diri tuh sejujurnya bukan manusia, tapi mental diri sendiri \xf0\x9f\x98\x85  Setelah ngurangin sik\xe2\x80\xa6 https://t.co/lS5VQQmEJi'"
2022-03-08 18:57:06+00:00,Bimo ??,"b'@pinotski Menurut gue over thinking masa muda itu gak baik buat mental lo, selagi masih muda nikmati aja dulu, enjo\xe2\x80\xa6 https://t.co/TnyBLrIjEA'"
2022-03-10 08:08:03+00:00,ROS-C ??????? ??? ????????,"b'@pinulllz Wahhh..pdhl itu blm apa2 tuh...pada kena mental tuh pas eps.8 ama eps.10. yok lanjut biar rasain sendiri sensasinya, hihi'"
2022-03-09 05:18:53+00:00,Ramm???,b'@Piongahauntygom Kak siapin mental dari sekarang yg\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2022-03-09 00:27:58+00:00,june,"b'@PiscesWomen24 @radenrauf Lagi musim dibales pake ""mas pangkat bintara atau perwira?"" Biar kena mental, masi jadi p\xe2\x80\xa6 https://t.co/1VHFUiYBor'"
2022-03-10 01:12:58+00:00,ccocontol,b'@pisofmiii nyiapin mental duluu'
2022-03-10 10:25:40+00:00,"? michael, Park",b'@pistojl Iya kena mental saya  -SA bang ikal'
2022-03-10 12:57:59+00:00,al,"b'@pjmscityx harus kuatt, mental bajaa\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-09 14:13:25+00:00,nana ngebadut era,"b'@Pliselonpli_myo @bongcabeteri ""waahh kamu sebelumnya kuliah di itb?? kenapa pindaah?"" ""kena mental uts fisika dajjal""'"
2022-03-10 15:06:13+00:00,Sooyoung,b'@ploctter Melatih mental memang'
2022-03-09 07:19:55+00:00,Sandhi,b'@plutoasdfghjkl w lg mental illness nih trs carany gmn biar ga gt'
2022-03-09 15:07:17+00:00,key,"b'@pngIima @angelica050577 BIARIN AJA DIA MENTAL YUPI, GA BERANI DM LUAN \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbf'"
2022-03-09 06:22:10+00:00,Khairul Nizar,b'@PnuttYusof TunMahathirophobia ni is a mental condition yg ramai pengidap nya.'
2022-03-10 17:39:51+00:00,uraaaaa,b'@pocesif Kena cacian plus kena mental'
2022-03-10 15:23:29+00:00,Numa,b'@poddiesliq cupu mental SC'
2022-03-10 15:30:57+00:00,Dery mencari ayank,b'@poddiesliq Mental pencundang sie'
2022-03-10 15:19:34+00:00,najonayaaa,b'@pohonsirsak iya kasian ya mental yupi di senggol dikit aja melempem\xe2\x98\xba\xef\xb8\x8f'
2022-03-09 22:23:54+00:00,defrijon,"b'@Polentacheese @CoachJustinL Kalah mental dari mana, lu udah liat para pemain PSG?? Apakah pemainnya pemain tarkam?\xe2\x80\xa6 https://t.co/d2yoqFR113'"
2022-03-09 22:34:34+00:00,defrijon,"b'@Polentacheese @CoachJustinL Tp tadi lu ngomongin masalah mental... Apa sekelas messi, mbape, neymar... Masih lu ra\xe2\x80\xa6 https://t.co/82P0Lp3zOp'"
2022-03-09 22:36:25+00:00,Szymon Marcinek,b'@Polsport Pan Mental'
2022-03-08 23:45:05+00:00,pejuang jarak,b'@PoncoDevota @leleoeeo Keno mental cak nyo..'
2022-03-08 13:46:29+00:00,NkholisMuhammad96,"b'@poponkerok @HarryMaguire93 Wah kepikiran sampe berhari2, mental health tuh bang.. Healing dulu bang\xf0\x9f\xa4\xa3'"
2022-03-10 05:16:32+00:00,Jeffry Risandy,"b'@PorosHalangID Belum tentu... usia muda, tapi main gak semangat dan mental senja. Ada \xf0\x9f\x98\x8c'"
2022-03-10 02:20:05+00:00,Sierra,b'@PorosHalangID Dulu sekelas Pique mental Sekarang sekelas Maguire jadi captain'
2022-03-08 13:46:42+00:00,Yudi,b'@PorosHalangID Mental nya beda jauh banget'
2022-03-10 01:58:06+00:00,kunn,"b'@PorosHalangID Tapi benzema keren sih bisa bikin mental kiper tim lawan down,balik ke final lawan liverpool kiperny\xe2\x80\xa6 https://t.co/PcbRNnXk2R'"
2022-03-10 05:17:42+00:00,90sFlav,b'@PorrestGumf U mau a? W kasih ni singa ini keknya mental nyah kena banget kek gen z sekarang deepresu hedon https://t.co/YJpMON0Iir'
2022-03-08 14:16:27+00:00,Arya,"b'@porschephim \xe3\x85\xa4 \xe3\x85\xa4 Hahaha, sudah siapkan mental untuk kena marah dari bos?  \xe3\x85\xa4 \xe3\x85\xa4'"
2022-03-10 12:01:59+00:00,?,"b'@postalhws GAPAPA KITA BOOSADAN SALING MENGUATKAN DIRI, BOOSADAN KUAT BOOSADAN MENTAL BAJA \xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb'"
2022-03-10 10:12:40+00:00,???????? -rbuy-,b'@postalhws mletoy bgt ini kena mental'
2022-03-10 02:55:34+00:00,Daaaan,b'@potatosxpanda @idextratime Lah emang gimana dengan mental pemain city? Apa buktinya mental pemain city lebih bagus\xe2\x80\xa6 https://t.co/qciz87OkKd'
2022-03-10 02:56:25+00:00,Daaaan,b'@potatosxpanda @idextratime Mental pemain city bagus sehingga bisa masuk final ucl? Final ucl doang mah PSG juga ke\xe2\x80\xa6 https://t.co/1wxeLiPXJr'
2022-03-08 15:50:32+00:00,oky,b'@potatotiedimple macam biasa.. JANGAN TIDUR LAMBAT SANGAT OKAYY. it is not good for your health and mental health \xf0\x9f\xa5\xba'
2022-03-09 10:36:19+00:00,tharr ??????? ??????????????????~?,b'@poteetoow kak mks mental ku klmpr :))'
2022-03-09 13:06:00+00:00,Kira | Commish Open!,"b'@potumcream anaknya dikasih reward bun, abis bikin kue sama bersihiin dapur kasian nanti kena mental (ToT)'"
2022-03-10 07:34:23+00:00,jes,"b'@powerangercats Wkwk emang dia mah, sun hrs kuat mental'"
2022-03-10 09:37:43+00:00,uul,"b'@powerranjer22 Podo mba, gapopo penting iso golek cuan dewe :v  Pernah kena mental omongane mas"" : "" Mba pean ayu, tapi Udu mubalighot"" \xf0\x9f\x99\x83'"
2022-03-09 06:33:16+00:00,tsanÂ²Â²,b'@powyume udah kena mental kimia tadi'
2022-03-10 15:24:09+00:00,??????????.,b'@pptkrom PAPAT AKU SIAP MENTAL'
2022-03-10 03:06:01+00:00,All Love,b'@prabangestu_ @Benzema Beda mental'
2022-03-09 23:27:14+00:00,Wiratam,"b'@PrabowoEgik Spesialis perusak mental tim lawan\xf0\x9f\x98\x82 semoga hutan ke donnarumma ga parah, takut karirnya hancur kaya karius'"
2022-03-09 17:03:07+00:00,"MERE DIL, ??????KI DHADKAN UMAR RIAZ",b'@PrachiV15123190 @i_love__rubi Oh really rubina fan nd bheja sb se zyda mental bewakuf h'
2022-03-10 09:57:12+00:00,rachel,b'@pradavintge temen lo mental baja semua y. pada pmberani'
2022-03-09 15:15:49+00:00,Ramesh Kumar | weaÂ®Ma$k ?? | Get Vaccination,b'@Pradeep48469971 @Karthik16792219 @Itz_Rdx3 Bigil 300cr potrukana yeanda Mental thayoli maathuri pesitu iruka\xf0\x9f\x90\xad\xf0\x9f\x90\xad\xf0\x9f\xa6\xa8\xf0\x9f\xa6\xa8\xf0\x9f\xa6\xa8\xf0\x9f\xa6\xa8\xf0\x9f\x90\xbf\xf0\x9f\x90\xbf\xf0\x9f\x90\xbf\xf0\x9f\x90\xbf'
2022-03-09 12:46:00+00:00,Rahul Pangeranta G.,"b'@pradullaa Ga dil, enakan mental tempe, apalagi tempe mendoan'"
2022-03-08 15:00:14+00:00,SteveAustin,b'@Prasann92943116 @ValimaiNews Mental Thayili unga aalungathan engala oomburanga unwanted ah'
2022-03-09 09:12:33+00:00,KWsuper,b'@prasetyo_madyo @Hayuningrat7 Menang curang aja bangga..\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa.. mental kardus..\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2022-03-09 22:20:15+00:00,Leka,"b'@prasstyaaa @idextratime payah + bego sih donnaruma, apalagi lawannya emg mental UCL'"
2022-03-09 21:43:35+00:00,REN.,b'@prasstyaaa Pemainnya juga gak punya mental juara. Babak kedua kendor.'
2022-03-09 22:11:33+00:00,Panji Saputro,b'@prastamanr @Sporf @ManUtd Squad MU musim ngarep akeh sing ra layak re build maning nu wes akeh sing ora due mental'
2022-03-09 22:33:17+00:00,SamuelRivan,b'@pratamaqiew @davinaassh @CoachJustinL Madrid Hebat secara mental menurut ku'
2022-03-10 11:38:14+00:00,Qori,b'@pratiwizp BYASALAH MENTAL BREADTALK'
2022-03-10 12:55:50+00:00,R8 ??,"b'@PrawiraBandung Tolong mental diperbaiki lagi.. Sering salah sendiri, shootingnya jga krang sharp. Tp sih emang jadwalnya ngeri bgt. \xf0\x9f\x92\xaa\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
2022-03-09 14:16:43+00:00,Lisae ?,"b'@prctiu @NaishaHost Duh, mental https://t.co/sTGqpSXawv'"
2022-03-08 14:36:01+00:00,Azeem Mughal??,b'@precious_mental 29 sy dobara start phr pindi ma'
2022-03-09 06:29:04+00:00,Mey || mention after dm,b'@preciousminju @sbtland Sendernya kena mental'
2022-03-08 13:56:58+00:00,??Sojung??- OFF LAGI FOKUS KONSER BANGTAN,b'@preciousowon1 PLISSS MENTAL GUA AUTOO NAIK'
2022-03-10 04:05:50+00:00,Lays,b'@prerichwoman Buset.... Ntar abis ini bawa2 mental illness :( Ngaku punya penyakit ini dan itu Padahal emg halu aja :('
2022-03-10 15:18:46+00:00,Bayo Suti,b'@PresidenKopi Mental nya mental... https://t.co/TbicTTKQMf'
2022-03-09 10:08:55+00:00,bau menyan,"b'@PresidenKopi partai mental buzzer, udah skakmat nanyain kontribusi, lah kontribusi partainya sendiri cuman mantau\xe2\x80\xa6 https://t.co/zJ4kIPyhYl'"
2022-03-09 14:14:13+00:00,miabella,b'@prettyhaneyy MENTAL KM KUAT \xf0\x9f\x91\x8d'
2022-03-09 01:12:38+00:00,R I V ?,"b'@prettyhaneyy Sindir yg tajem tapi, biar kena mental, auto peka'"
2022-03-08 15:00:37+00:00,niana ???,"b'@prettyNa77 @naliisaa @pinkyhanker @WayV_official bagus dong, bias dia Dejun, ditambah Dobby, latihan mental digoda\xe2\x80\xa6 https://t.co/294piK3TIz'"
2022-03-09 23:34:43+00:00,Call me Lucky Sky???? // MINMARCH????,"b'@Prewodeloona2 \xf0\x9f\x92\x8cjangan lupa sarapan selamat beraktifitas yaa, jangan lupa jugaa siapin hati jantung mental buat konser nanti soree\xf0\x9f\x92\x83\xe2\x9c\xa8'"
2022-03-09 22:00:41+00:00,Muhammad Naufal Rizki,b'@Primabukhori @realmadrid Mental ucl emang beda boskuh'
2022-03-09 15:33:29+00:00,sicboy,"b'@prince_ofwinter Oh mental bencong, pantesan,...  Gws deh,'"
2022-03-10 15:16:25+00:00,Chanha,"b'@privekae Kalo bnr motoran, harus nyiapin mental dulu ga sih\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2022-03-10 17:32:17+00:00,raina??,b'@privyoongi Mmps mental breadtalk kan akhirnya ma ni lagu WKWK'
2022-03-08 13:57:33+00:00,z i v a,"b'@PriyaBabyAlpaca ati-ati ntar di kabulin, langsung mental breakdown ntar ...'"
2022-03-08 13:08:05+00:00,atna â€¢?â€¢,b'@PriyaBabyAlpaca semoga seokjin enggak liat..... sy tida kuat mental ya Allah...'
2022-03-09 10:55:07+00:00,Prince Edo MBE ???,b'@prkdlx Pernah baca artikel soal fanatisme juga menimbulkan pengaruh terhadap mental seseorang. Agak ngeri sih.'
2022-03-09 07:50:10+00:00,eldks *YOONGI DAY*,b'@prncjk mental masih ganjang ganjingg\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7'
2022-03-09 18:42:29+00:00,keey,b'@prnhubcom mental sc begitu emang\xf0\x9f\x98\x94'
2022-03-10 07:26:10+00:00,themis,b'@probablyurs Iyaa itu bikin mental \xf0\x9f\x98\xad'
2022-03-09 15:16:32+00:00,?,b'@procasrtinate Maaf saya lagi kena mental'
2022-03-09 02:30:29+00:00,ridwan syiehab,"b'@ProfesorZubairi Saat pak dok nanggapin cuitan saya yg gak penting....kayaknya pak dok dah ""kena mental"" \xf0\x9f\x98\x86\xf0\x9f\x99\x8f....gak seperti bu Wanda'"
2022-03-08 13:41:19+00:00,Hector,"b'@ProfsDiora Karate ini tak hanya soal fisik, tapi juga melatih mental dan disiplin. \xe2\x80\x93 916'"
2022-03-09 14:29:36+00:00,jjel.,b'@proteiintaey kaget smpe mental ke mars'
2022-03-09 11:48:02+00:00,Pencetak Buku Hidayah,b'@protesbicara @schfess selamat dandi kamu sekamar bersama orang yang kena mental illness'
2022-03-08 15:25:10+00:00,Ascend??,b'@prplgummy sekali pukul langsung mental sampe ke celestia'
2022-03-09 23:41:41+00:00,adetiafahri,b'@prvnraj Kwkwkwk mental champion madrid beda cuk!!  \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c Musim depan ada mbappe makin seger depannya keknya \xf0\x9f\x98\x8e'
2022-03-10 05:50:30+00:00,Fauzan Febriansyah,b'@PSG_espanol PSG kena mental \xf0\x9f\x98\x81\xf0\x9f\x98\x81'
2022-03-09 22:18:56+00:00,Ananda Prima,"b'@PSG_inside @ChampionsLeague @realmadrid @KMbappe Belajar benahin mental dulu ya adik2, biar bisa kayak Madrid \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'"
2022-03-09 22:22:51+00:00,Afan,b'@PSG_inside @ChampionsLeague @realmadrid @KMbappe Mental ucl nih bos'
2022-03-10 08:42:29+00:00,Lingga Febriyanto Pangestu,b'@PSG_inside @ChampionsLeague @realmadrid @KMbappe Wwuuu... Ngga punya mental juara. Wwuuu...'
2022-03-09 21:43:15+00:00,Aditya Ikhsan M,b'@PSG_inside kena mental bos'
2022-03-10 03:14:13+00:00,rajakubis,b'@PSGindonesia @KMbappe Klub kaya mental receh'
